"order","ID","Condition","Isolate","X997688204.3.Hydroxymandelic.acid..ethyl.ester..di.TMS","X33021022.Propane..1..1.1.dimethylethoxy..2.methyl...peak.2.","X111706.1.Heptanol","X516096.alpha.methyltetronic.acid.D1..peak.1.","X5129384.Pivalic.acid..2.methylpropyl.ester..peak.1.","X1873887.1.1.1.3.5.5.5.Heptamethyltrisiloxane","X997475136.Benzoic.acid..2..2.chlorophenoxy.ethyl.ester","X103480.Isobutyric.acid..phenethyl.ester","X4362190.1.3.Dioxolane..2.phenyl.2..phenylmethyl..","X997064389.1.2.Epoxy.3..2.ethoxy.ethoxypropane","X623632.Carbonic.acid..bis.1.methylpropyl..ester","X7340229.2..2.Carboxyvinyl.pyridine..trans..peak.2.","X329049254.N..2.Furylmethylene.hydrocinnamohydrazide","X133826401.Phenyl.methylphosphonofluoridoate..peak.4.","X112129.2.Undecanone","X62108241.Decane..2.6.6.trimethyl...peak.2.","X122703.Propanoic.acid..2.phenylethyl.ester","X39756304.2.2.3.3.4.4.5.5.6.6.7.7.8.8.9.9.10.10.11.11.12.12.13.13.14.14.15.15.16.16.16.hentriacontadeuteriohexadecanoic.acid..peak.1.","X997442500.Ethyl.3...phenacetyl.amino.propane.1..dithio..oate","X997691369.6..4.Chloro.3..trifluoromethyl.phenyl.amino.2.8.dimethyl.9H.purine..peak.1.","X28009805.di.tert.Butyl.1.3.acetonedicarboxylate","X39756304.2.2.3.3.4.4.5.5.6.6.7.7.8.8.9.9.10.10.11.11.12.12.13.13.14.14.15.15.16.16.16.hentriacontadeuteriohexadecanoic.acid..peak.2.","X997691369.6..4.Chloro.3..trifluoromethyl.phenyl.amino.2.8.dimethyl.9H.purine..peak.2.","X997235523.Cyclohexane.1.methanol..3.3.dimethyl.2..3.methyl.1.3.butadienyl.."
4,"14D","d_SCFA","Pichia manshurica",6.15110370905266,10.0848594919195,10.6235610685811,10.2025304704984,9.15758759200487,8.55963946607899,7.03121108290906,6.59139248532946,6.43039666804905,10.2777160032574,10.5444145619225,6.58011195257774,10.0143558474922,10.2480170633967,8.67050037274149,11.2936633710447,6.88192451894762,5.73089492131274,14.1972554905951,10.3521341094618,9.78840240555308,4.63229885337634,14.2280522280401,8.50668719621022
25,"14E","d_SCFA","Pichia manshurica",6.27414978113051,9.65024555339789,10.2310900332013,9.647674233692,8.40485393646155,8.01247057303556,6.31691194723011,6.33145736491848,6.40330098180674,9.88578681472177,10.2254389777665,6.36360552300865,10.0856878519787,10.1266857023598,8.04259020130761,10.7660947672939,6.84718753054838,5.48732485593256,13.3689371878027,10.0136594747912,9.74555251270957,4.9532886272437,13.1181698267491,8.30356670879387
19,"14F","d_SCFA","Pichia manshurica",5.91882664771376,10.0837409304551,10.5957190639991,10.6937692704749,10.0867409666828,7.77175221613516,6.78322327015441,6.36574853773257,6.04494607057499,10.2278846775555,10.4650232106266,5.96976837819288,11.2110935540639,10.5474174402202,8.79885090379633,11.8433636403482,7.03724727421489,5.06487092223793,13.5681621240064,10.1747103487098,10.5745199949304,4.98227011253936,13.6379753104952,9.07355569315017
14,"15A","Control","Pichia kudriavzevii",6.11466620879122,9.92344997098659,11.8204533623146,10.8974987593258,10.0047768670898,8.12900841464151,6.58969646987164,6.53674232094254,6.26275043374821,10.2901608622884,10.8668842692408,6.80048182371034,9.45886351936576,8.62595162759791,8.71859734510486,11.1534402186856,6.76245201178626,5.48111797524497,13.3087565090763,10.1669064529872,7.83447741409439,5.09898189039482,12.6101833368299,8.23968584708092
28,"15B","Control","Pichia kudriavzevii",5.58550556706515,9.50484300642254,11.725439927127,10.2619110169216,8.70041517603669,7.88746578142575,6.73829466458411,6.53266174951939,6.19723810985966,10.1597588695642,10.867743251055,5.91920294628424,9.88610967814915,8.2965066192552,8.34944532068462,11.1489811631565,6.58777037621837,5.88496449353449,13.084495255487,9.82676551283688,7.21970792375831,5.21109687678676,12.8588675259337,8.1669929555291
23,"15C","Control","Pichia kudriavzevii",5.44033762656847,9.95839941699489,11.70164674975,10.8723440738325,10.0227241978566,8.03088455506332,6.53470411661241,6.38488237730547,5.96990888414227,10.2848349869116,10.7942188062005,6.28636115708529,9.67662271080148,8.29349823810789,8.58841464443627,11.1807882784268,6.75279593894399,5.53755077901119,13.2220663130955,9.98791233717816,7.6857995196048,5.02886806235731,12.9328715273891,8.24862069569905
10,"15D","d_SCFA","Pichia kudriavzevii",5.91135204533223,9.62011484807244,12.0164945738007,10.5898639882476,9.01960592585992,8.54470134883284,6.74461262559729,6.5971184163848,6.62879506034223,10.1451890352653,10.6497634483178,6.50374161701621,9.74887318188756,13.211898934303,8.69386800197145,11.1439624018222,7.03347121029697,5.55889156827031,13.8524349539058,10.2137848373735,9.83966104452371,5.49260866595522,13.2852400264129,7.99236836784508
31,"15E","d_SCFA","Pichia kudriavzevii",5.21846214129857,9.54992810752952,12.0087622451695,10.3790460374642,8.86677836220261,8.18798748946705,6.80212250404289,7.02748308900502,6.43510013758291,10.1054309604833,10.5448708016605,6.35387426574729,10.1665834723555,13.8311051970247,9.00648890098456,10.9136632672856,7.27406020543829,5.51528186678553,13.2457075258139,9.91685555135461,10.3333449029248,5.03766663314729,12.8493063162041,8.30319271451831
6,"15F","d_SCFA","Pichia kudriavzevii",5.1800123196675,9.75605281188537,11.8797234773174,10.7533529710659,9.46749918850045,8.41907527360204,6.65790834483338,6.76882648943875,6.34401223563345,10.2923119691562,10.7642078561124,6.67555836941453,10.4059461199082,13.8037117297421,9.55319682888261,11.2880264362067,7.22280321696584,5.87739959082001,13.8557098642544,10.44657114804,10.4226232517805,5.04651710598402,13.5194131691881,9.12127689086042
80,"16A","Control","Aspergillus foetidus",5.09015478799426,9.70050563269584,11.803947416312,11.4978261417785,9.52426824044813,7.6593953991729,6.43289186006475,6.13935639553468,6.03175440006603,10.0801948370894,10.6894349473889,5.97002382887313,9.32707841737594,8.10201859844918,7.27230463817524,10.6565957229928,6.52668517820868,5.29101577468651,11.6763249141967,9.71498724652487,6.85827612751546,4.72273097472724,11.3635102467917,7.2400760530523
74,"16B","Control","Aspergillus foetidus",5.29124239787607,9.79526934645665,12.5835074667884,11.7973114989502,9.81422974511911,7.25608550238531,6.44399611243373,5.73964820717621,5.8963568468033,9.94015428590394,10.7332858636487,5.96619801986009,9.22917488374089,7.67972057155048,7.6246971081078,10.7748381344159,6.45926262090345,5.35183443651283,11.7168486426457,9.7460179127161,5.58586192954583,4.40562108352751,11.369255016828,7.17708751832104
89,"16C","Control","Aspergillus foetidus",5.24752394720214,10.3703996892895,11.8534433995649,11.7099813530633,9.80137204392108,7.89953559956673,6.36820433886205,6.61213511642879,6.09319724016788,10.1554787795149,10.8067400549015,6.07443757258818,9.57775706618637,8.01982000977178,7.11144686151228,10.6609915580404,6.10574144343508,5.67957516095594,11.6753281602131,9.59606967055581,6.19165671900508,4.63200683994165,11.3904452397716,7.25358007235134
90,"16D","d_SCFA","Aspergillus foetidus",5.77501727558465,9.24279400926289,11.8749627557936,11.3207481594501,9.3948528602593,7.62170948422308,6.63054485361981,6.18030646672517,6.23070779991162,10.6116131198851,10.5353422711365,6.15412534154245,10.3479592483102,15.4586027436699,12.2151331251376,11.0004351229961,6.66485534930225,4.91309596491691,12.0253372101803,9.90617194632501,6.75920886587471,4.27930153215107,11.4748037277217,7.38412919976697
92,"16E","d_SCFA","Aspergillus foetidus",5.27719586992592,9.28183138716882,11.6176488376956,11.681990752731,9.58462126757896,7.96366185560319,6.50806844445011,6.03211452683454,6.42172795327852,10.7109925761385,10.634439059031,6.09613982804611,10.4192183263594,15.9429951520569,11.3095603372279,10.9686406916543,6.657799213423,5.64112662462513,12.0051719402845,9.93639631989784,6.57199578829718,4.94364042527198,11.4621918034327,7.27399780726861
85,"16F","d_SCFA","Aspergillus foetidus",5.33866724964123,9.3885200296028,11.7230696089184,11.2894706152077,9.43766437302131,7.86223157304101,6.48300795813864,6.49329231127601,6.35875173150225,10.5995519738086,10.5700534349364,6.37744947592802,10.5535158318708,15.3674479711127,12.0877869867049,11.1261243950351,6.59290753845759,5.65607921958701,12.0056934770144,9.85944370675593,5.9807195255718,4.60497016598542,11.2927128019039,7.4859236134684
99,"17A","Control","Scedosporium apiospermum",4.6044699408737,9.56365427393607,10.8309386749251,10.0826896655874,8.53105960676761,7.64033949544976,6.65076405385115,6.28930732432239,5.90753931217022,10.0724682224492,10.5303007343862,6.19710582328605,9.22996504226248,8.09405330054415,7.59419501484513,11.214070406527,6.57614221742439,5.73984114252739,12.1362635392285,9.67762092200476,6.40132000351744,5.00993504898186,11.5257630593073,7.75523597979587
107,"17B","Control","Scedosporium apiospermum",6.32971199282701,9.54903192979554,10.0502121557552,9.41093438267995,8.02108539380386,7.33454473180401,6.2386468387481,6.23064875641622,5.87730151382949,10.0906600328858,10.5518498184453,5.86158362625346,9.15957009868399,7.32456907971375,6.46983154319981,10.9157799523543,6.64878375266426,5.76655381024078,11.8586092518341,9.40633222963704,6.47880913652618,4.92289637978825,11.2791041082574,7.83518968879345
108,"17C","Control","Scedosporium apiospermum",5.27688941913442,9.55332067085828,9.85455147772226,9.42198202938556,8.14527697280576,7.7163472079789,5.98084586795984,5.81712604080487,6.19725846008708,9.82065552081272,10.3141234357816,6.34703012592872,9.23873393248039,7.84792072808581,6.54852707825569,10.2911212891461,6.67524928647376,5.17989975459069,11.7557936013197,9.51528840121187,5.7078408947837,4.75956369347318,11.4301847375792,7.80171655381304
122,"17D","d_SCFA","Scedosporium apiospermum",5.48736624409142,9.42154088832051,10.4445786705256,9.64332887896382,7.90092556719114,8.15449298915314,6.56845003317732,6.08072235730937,5.76161103426867,9.93258338354536,10.0996201710311,6.14823322555573,9.08362569267858,7.75340034568662,6.23655548290502,9.77588909661323,6.31464346058447,5.7310733348921,11.4412845010938,9.52004136393317,6.61239043615093,4.87141154020502,10.8734228374215,7.42806577875934
110,"17E","d_SCFA","Scedosporium apiospermum",5.50447751282183,9.2098162346402,9.4648608775167,8.95549134721964,7.72979027493057,7.76121696107295,6.45271907685819,5.81307026845192,6.14215567816277,9.99763592133571,10.2080556870631,6.24435134967139,9.37615561266586,9.96568082572836,6.94430415672922,10.6861961476412,6.66836800993366,5.22623042765314,11.8938798581103,9.58381967839417,5.90051360201858,4.77055749774134,11.4225623681471,7.69138052893715
124,"17F","d_SCFA","Scedosporium apiospermum",5.34539177393397,9.32047153995465,9.36299922529771,8.84672065453975,7.70583213240048,8.22405358702522,6.37070545367531,5.7261960694931,6.09006476334759,10.0029529510857,10.2517662464123,6.48078815042686,9.45601771950777,10.042861158649,6.46376241756855,10.7370965392051,6.54847694917329,5.01926462079431,11.8469689330911,9.57532821780377,6.46800147530225,4.37134478632702,11.2186462122337,7.56056472275012
119,"18A","Control","Paecilomyces dactylethromorphus",5.19589696894857,9.97043543445654,12.8350502502172,11.5755779117122,9.58674392086366,7.78756250812222,6.67367084387915,6.17460868215833,6.43060618157553,10.2058880259522,10.5692942398368,6.11537322708163,9.23569520427506,7.60192193969555,9.7933738137459,11.2829773147957,6.71631628438328,5.8537530012325,12.501770021937,9.68958616058876,6.05137126423368,4.47123871334223,12.0106993136732,8.7317189156996
114,"18B","Control","Paecilomyces dactylethromorphus",5.00115718506215,10.0917199392387,12.5248739162498,11.3266482348061,9.60689893429796,7.4942605677168,6.49354201711626,6.14216642952147,6.35868246803264,10.0683426635356,10.2624525971913,6.08051654893911,9.16523159816618,7.66880874090374,9.85758679750076,11.0388950189696,6.4999298875956,5.29088985071924,12.4572182345585,9.61274948194178,7.54170431981612,5.20326465359628,12.6050295712888,9.21726583549781
101,"18C","Control","Paecilomyces dactylethromorphus",5.03766663314729,10.4654217936379,13.379052189997,12.1339388733606,10.9011830486788,7.82245674864786,6.40590591445582,6.12400482373927,6.27138532850973,10.093551559062,10.5239706219194,6.29958323701817,10.0052412464256,7.90609961839169,11.0995010907733,11.8176664040471,6.75298273917337,5.39666837289499,12.5937620307828,9.97946130090355,11.1824565522858,4.19915492657445,12.7363263705839,9.51609453108443
